user_id,signup_date,device_type,acquisition_channel,region,is_kyc_completed,referral_source,signup_month,days_since_signup,device_web_flag
4193,12-02-2024,iOS,Social,North,FALSE,Unknown,2024-02,516,0
4194,23-02-2025,Android,Paid,East,TRUE,Unknown,2025-02,139,0
4195,21-05-2025,Android,Referral,East,TRUE,PromoCode,2025-05,52,0
4196,06-09-2024,iOS,Social,West,TRUE,Unknown,2024-09,309,0
4197,19-01-2025,Android,Organic,West,TRUE,Unknown,2025-01,174,0
4198,17-03-2024,Android,Organic,West,FALSE,Unknown,2024-03,482,0
4199,20-03-2024,iOS,Organic,West,FALSE,Unknown,2024-03,479,0
4200,25-05-2025,Android,Paid,North,FALSE,Unknown,2025-05,48,0
4201,07-01-2025,iOS,Referral,West,TRUE,Influencer,2025-01,186,0
4202,18-03-2025,Web,Organic,South,TRUE,Unknown,2025-03,116,1
4203,30-04-2025,Android,Paid,East,FALSE,Unknown,2025-04,73,0
4204,23-02-2024,Android,Paid,North,FALSE,Unknown,2024-02,505,0
4205,17-04-2025,Android,Organic,North,TRUE,Unknown,2025-04,86,0
4206,16-02-2025,Android,Organic,East,FALSE,Unknown,2025-02,146,0
4207,21-04-2025,Web,Organic,East,FALSE,Unknown,2025-04,82,1
4208,01-05-2024,Android,Organic,East,TRUE,Unknown,2024-05,437,0
4209,01-10-2024,Android,Social,North,FALSE,Unknown,2024-10,284,0
4210,03-12-2024,iOS,Social,South,FALSE,Unknown,2024-12,221,0
4211,27-11-2024,iOS,Social,South,TRUE,Unknown,2024-11,227,0
4212,03-09-2024,Android,Referral,East,TRUE,Friend,2024-09,312,0
4213,04-01-2024,Android,Referral,North,TRUE,PromoCode,2024-01,555,0
4214,17-01-2024,iOS,Referral,West,FALSE,PromoCode,2024-01,542,0
4215,10-04-2025,Web,Referral,North,TRUE,Influencer,2025-04,93,1
4216,22-01-2024,iOS,Referral,East,TRUE,Influencer,2024-01,537,0
4217,20-04-2025,Android,Paid,North,FALSE,Unknown,2025-04,83,0
4218,15-02-2024,Android,Organic,North,TRUE,Unknown,2024-02,513,0
4219,24-06-2025,Android,Referral,North,TRUE,PromoCode,2025-06,18,0
4220,03-02-2024,Android,Organic,West,TRUE,Unknown,2024-02,525,0
4221,29-01-2024,Web,Paid,East,TRUE,Unknown,2024-01,530,1
4222,20-11-2024,iOS,Paid,East,TRUE,Unknown,2024-11,234,0
4223,15-03-2024,Web,Organic,East,TRUE,Unknown,2024-03,484,1
4224,09-01-2024,Android,Social,South,TRUE,Unknown,2024-01,550,0
4225,06-07-2024,iOS,Organic,South,FALSE,Unknown,2024-07,371,0
4226,30-01-2024,iOS,Organic,East,TRUE,Unknown,2024-01,529,0
4227,27-03-2024,iOS,Organic,North,FALSE,Unknown,2024-03,472,0
4228,24-02-2024,Android,Social,North,FALSE,Unknown,2024-02,504,0
4229,18-08-2024,Android,Paid,East,TRUE,Unknown,2024-08,328,0
4230,01-06-2024,iOS,Referral,West,TRUE,Influencer,2024-06,406,0
4231,31-05-2024,Android,Social,West,FALSE,Unknown,2024-05,407,0
4232,16-04-2025,Web,Organic,North,TRUE,Unknown,2025-04,87,1
4233,26-08-2024,Android,Organic,North,FALSE,Unknown,2024-08,320,0
4234,18-01-2025,iOS,Organic,South,TRUE,Unknown,2025-01,175,0
4235,26-08-2024,iOS,Referral,West,FALSE,Friend,2024-08,320,0
4236,11-06-2024,iOS,Referral,North,TRUE,Influencer,2024-06,396,0
4237,29-03-2025,Android,Organic,North,TRUE,Unknown,2025-03,105,0
4238,01-01-2025,Web,Organic,East,TRUE,Unknown,2025-01,192,1
4239,20-02-2025,iOS,Organic,South,FALSE,Unknown,2025-02,142,0
4240,04-06-2024,Android,Referral,West,TRUE,PromoCode,2024-06,403,0
4241,16-10-2024,iOS,Organic,West,TRUE,Unknown,2024-10,269,0
4242,21-10-2024,Android,Organic,South,TRUE,Unknown,2024-10,264,0
4243,31-01-2025,Android,Organic,North,TRUE,Unknown,2025-01,162,0
4244,29-11-2024,Android,Referral,West,TRUE,Friend,2024-11,225,0
4245,03-08-2024,iOS,Referral,West,FALSE,PromoCode,2024-08,343,0
4246,21-10-2024,Android,Paid,West,FALSE,Unknown,2024-10,264,0
4247,20-02-2024,iOS,Referral,East,TRUE,PromoCode,2024-02,508,0
4248,19-09-2024,Android,Paid,South,TRUE,Unknown,2024-09,296,0
4249,02-01-2024,Android,Social,West,TRUE,Unknown,2024-01,557,0
4250,13-03-2025,Web,Organic,South,TRUE,Unknown,2025-03,121,1
4251,20-07-2024,iOS,Referral,North,FALSE,Friend,2024-07,357,0
4252,13-07-2024,Web,Paid,South,FALSE,Unknown,2024-07,364,1
4253,11-02-2024,Android,Organic,East,TRUE,Unknown,2024-02,517,0
4254,16-03-2024,Android,Referral,East,TRUE,Influencer,2024-03,483,0
4255,21-02-2025,iOS,Organic,South,TRUE,Unknown,2025-02,141,0
4256,24-01-2024,iOS,Organic,East,FALSE,Unknown,2024-01,535,0
4257,19-01-2024,Android,Organic,West,FALSE,Unknown,2024-01,540,0
4258,04-04-2025,Android,Organic,East,FALSE,Unknown,2025-04,99,0
4259,10-12-2024,iOS,Paid,North,TRUE,Unknown,2024-12,214,0
4260,21-08-2024,Android,Paid,South,TRUE,Unknown,2024-08,325,0
4261,28-05-2024,iOS,Referral,South,TRUE,Influencer,2024-05,410,0
4262,16-04-2024,Android,Referral,North,TRUE,Friend,2024-04,452,0
4263,22-11-2024,Android,Organic,North,TRUE,Unknown,2024-11,232,0
4264,03-09-2024,Web,Paid,North,TRUE,Unknown,2024-09,312,1
4265,08-04-2024,Android,Social,North,TRUE,Unknown,2024-04,460,0
4266,26-07-2024,Android,Organic,West,TRUE,Unknown,2024-07,351,0
4267,13-11-2024,iOS,Paid,East,TRUE,Unknown,2024-11,241,0
4268,03-01-2024,Android,Referral,East,TRUE,PromoCode,2024-01,556,0
4269,07-05-2025,Android,Referral,West,FALSE,Influencer,2025-05,66,0
4270,14-07-2024,iOS,Organic,North,TRUE,Unknown,2024-07,363,0
4271,02-04-2025,Android,Organic,South,FALSE,Unknown,2025-04,101,0
4272,25-09-2024,Android,Paid,South,FALSE,Unknown,2024-09,290,0
4273,21-10-2024,Android,Social,South,FALSE,Unknown,2024-10,264,0
4274,06-03-2025,Android,Organic,North,TRUE,Unknown,2025-03,128,0
4275,28-05-2024,iOS,Social,West,TRUE,Unknown,2024-05,410,0
4276,17-10-2024,iOS,Organic,West,FALSE,Unknown,2024-10,268,0
4277,04-05-2024,Android,Organic,West,FALSE,Unknown,2024-05,434,0
4278,12-08-2024,iOS,Paid,East,TRUE,Unknown,2024-08,334,0
4279,15-10-2024,Web,Referral,East,TRUE,Friend,2024-10,270,1
4280,25-06-2025,Android,Organic,East,TRUE,Unknown,2025-06,17,0
4281,22-09-2024,iOS,Organic,East,TRUE,Unknown,2024-09,293,0
4282,08-10-2024,Android,Social,South,TRUE,Unknown,2024-10,277,0
4283,03-08-2024,iOS,Social,South,FALSE,Unknown,2024-08,343,0
4284,22-04-2025,Web,Organic,West,TRUE,Unknown,2025-04,81,1
4285,27-04-2025,Android,Organic,East,FALSE,Unknown,2025-04,76,0
4286,23-04-2024,Android,Referral,West,FALSE,PromoCode,2024-04,445,0
4287,16-11-2024,Android,Referral,North,FALSE,Influencer,2024-11,238,0
4288,11-12-2024,Android,Organic,East,TRUE,Unknown,2024-12,213,0
4289,25-02-2024,Android,Social,East,TRUE,Unknown,2024-02,503,0
4290,28-06-2024,iOS,Organic,West,TRUE,Unknown,2024-06,379,0
4291,27-12-2024,Android,Referral,West,TRUE,PromoCode,2024-12,197,0
4292,04-12-2024,Android,Paid,North,TRUE,Unknown,2024-12,220,0
4293,18-07-2024,iOS,Paid,West,FALSE,Unknown,2024-07,359,0
4294,16-02-2024,Android,Organic,East,FALSE,Unknown,2024-02,512,0
4295,31-12-2024,Web,Referral,South,TRUE,Influencer,2024-12,193,1
4296,13-01-2025,iOS,Social,North,FALSE,Unknown,2025-01,180,0
4297,24-10-2024,Android,Paid,North,TRUE,Unknown,2024-10,261,0
4298,15-06-2025,Android,Paid,East,FALSE,Unknown,2025-06,27,0
4299,06-07-2024,Android,Organic,South,TRUE,Unknown,2024-07,371,0
4300,19-05-2025,iOS,Social,West,TRUE,Unknown,2025-05,54,0
4301,25-02-2025,Android,Social,West,FALSE,Unknown,2025-02,137,0
4302,05-09-2024,iOS,Referral,South,TRUE,PromoCode,2024-09,310,0
4303,01-06-2024,iOS,Paid,South,FALSE,Unknown,2024-06,406,0
4304,19-02-2025,Android,Social,East,TRUE,Unknown,2025-02,143,0
4305,07-01-2025,iOS,Organic,West,FALSE,Unknown,2025-01,186,0
4306,10-04-2025,Android,Paid,East,FALSE,Unknown,2025-04,93,0
4307,05-04-2024,Web,Paid,West,FALSE,Unknown,2024-04,463,1
4308,15-02-2024,Android,Paid,West,TRUE,Unknown,2024-02,513,0
4309,14-07-2024,iOS,Social,South,TRUE,Unknown,2024-07,363,0
4310,22-05-2025,Android,Referral,East,FALSE,PromoCode,2025-05,51,0
4311,04-03-2025,iOS,Organic,South,TRUE,Unknown,2025-03,130,0
4312,23-06-2024,Android,Organic,East,FALSE,Unknown,2024-06,384,0
4313,25-04-2024,Android,Organic,West,FALSE,Unknown,2024-04,443,0
4314,12-03-2024,Android,Paid,North,TRUE,Unknown,2024-03,487,0
4315,20-07-2024,Android,Organic,North,FALSE,Unknown,2024-07,357,0
4316,12-02-2024,iOS,Organic,East,TRUE,Unknown,2024-02,516,0
4317,06-03-2024,iOS,Referral,East,TRUE,Friend,2024-03,493,0
4318,17-05-2024,Android,Social,South,FALSE,Unknown,2024-05,421,0
4319,21-07-2024,Android,Social,West,TRUE,Unknown,2024-07,356,0
4320,13-12-2024,Android,Social,North,TRUE,Unknown,2024-12,211,0
4321,19-04-2024,Android,Referral,South,TRUE,PromoCode,2024-04,449,0
4322,27-02-2024,Android,Organic,East,FALSE,Unknown,2024-02,501,0
4323,14-10-2024,Android,Social,West,TRUE,Unknown,2024-10,271,0
4324,24-05-2024,Android,Organic,South,TRUE,Unknown,2024-05,414,0
4325,10-10-2024,Android,Referral,South,FALSE,Influencer,2024-10,275,0
4326,04-11-2024,Web,Paid,East,FALSE,Unknown,2024-11,250,1
4327,15-05-2024,Android,Social,West,FALSE,Unknown,2024-05,423,0
4328,26-01-2024,Android,Paid,North,FALSE,Unknown,2024-01,533,0
4329,23-04-2024,iOS,Organic,South,TRUE,Unknown,2024-04,445,0
4330,13-06-2024,iOS,Paid,East,FALSE,Unknown,2024-06,394,0
4331,06-05-2025,Android,Organic,South,FALSE,Unknown,2025-05,67,0
4332,21-03-2024,iOS,Social,East,FALSE,Unknown,2024-03,478,0
4333,12-01-2024,iOS,Paid,East,TRUE,Unknown,2024-01,547,0
4334,30-06-2024,Android,Paid,East,TRUE,Unknown,2024-06,377,0
4335,17-10-2024,Android,Social,West,TRUE,Unknown,2024-10,268,0
4336,21-01-2024,Android,Referral,North,FALSE,Friend,2024-01,538,0
4337,26-02-2025,Android,Organic,West,TRUE,Unknown,2025-02,136,0
4338,16-02-2025,Android,Organic,North,FALSE,Unknown,2025-02,146,0
4339,20-09-2024,iOS,Paid,East,TRUE,Unknown,2024-09,295,0
4340,31-08-2024,Android,Social,North,FALSE,Unknown,2024-08,315,0
4341,26-01-2025,Android,Referral,West,FALSE,PromoCode,2025-01,167,0
4342,19-11-2024,Android,Social,South,FALSE,Unknown,2024-11,235,0
4343,29-03-2024,Android,Organic,West,FALSE,Unknown,2024-03,470,0
4344,20-02-2024,iOS,Organic,West,FALSE,Unknown,2024-02,508,0
4345,03-02-2024,Android,Organic,West,TRUE,Unknown,2024-02,525,0
4346,14-02-2024,Web,Referral,West,TRUE,PromoCode,2024-02,514,1
4347,27-02-2024,Android,Organic,West,FALSE,Unknown,2024-02,501,0
4348,25-07-2024,Android,Organic,North,TRUE,Unknown,2024-07,352,0
4349,23-06-2024,iOS,Paid,North,TRUE,Unknown,2024-06,384,0
4350,09-01-2024,Android,Paid,South,FALSE,Unknown,2024-01,550,0
4351,01-02-2024,Android,Referral,West,FALSE,Influencer,2024-02,527,0
4352,27-09-2024,iOS,Paid,West,FALSE,Unknown,2024-09,288,0
4353,21-01-2024,Android,Paid,South,TRUE,Unknown,2024-01,538,0
4354,18-05-2025,iOS,Paid,South,TRUE,Unknown,2025-05,55,0
4355,28-09-2024,Web,Social,East,FALSE,Unknown,2024-09,287,1
4356,13-07-2024,Android,Organic,South,FALSE,Unknown,2024-07,364,0
4357,10-04-2024,Android,Organic,South,TRUE,Unknown,2024-04,458,0
4358,30-11-2024,Android,Organic,South,TRUE,Unknown,2024-11,224,0
4359,19-04-2024,Android,Organic,East,TRUE,Unknown,2024-04,449,0
4360,04-04-2025,iOS,Social,North,FALSE,Unknown,2025-04,99,0
4361,17-01-2025,iOS,Organic,East,TRUE,Unknown,2025-01,176,0
4362,23-05-2024,Android,Social,North,TRUE,Unknown,2024-05,415,0
4363,25-12-2024,Android,Organic,South,FALSE,Unknown,2024-12,199,0
4364,10-05-2025,Android,Social,East,TRUE,Unknown,2025-05,63,0
4365,17-04-2024,Android,Referral,East,FALSE,Influencer,2024-04,451,0
4366,18-03-2024,iOS,Paid,North,FALSE,Unknown,2024-03,481,0
4367,01-02-2025,Android,Referral,East,TRUE,PromoCode,2025-02,161,0
4368,28-11-2024,iOS,Organic,East,FALSE,Unknown,2024-11,226,0
4369,27-11-2024,iOS,Paid,West,TRUE,Unknown,2024-11,227,0
4370,15-04-2025,iOS,Organic,North,FALSE,Unknown,2025-04,88,0
4371,11-01-2024,Android,Paid,East,TRUE,Unknown,2024-01,548,0
4372,13-02-2025,iOS,Referral,East,FALSE,Friend,2025-02,149,0
4373,28-06-2024,iOS,Organic,South,TRUE,Unknown,2024-06,379,0
4374,04-04-2024,iOS,Social,West,FALSE,Unknown,2024-04,464,0
4375,03-05-2024,Android,Organic,West,FALSE,Unknown,2024-05,435,0
4376,11-06-2025,Android,Paid,South,TRUE,Unknown,2025-06,31,0
4377,26-08-2024,iOS,Social,South,TRUE,Unknown,2024-08,320,0
4378,03-06-2024,Android,Referral,South,TRUE,Influencer,2024-06,404,0
4379,17-06-2025,Android,Referral,South,TRUE,PromoCode,2025-06,25,0
4380,16-04-2024,Web,Referral,West,TRUE,Influencer,2024-04,452,1
4381,09-08-2024,Android,Social,East,FALSE,Unknown,2024-08,337,0
4382,27-03-2024,Android,Organic,East,TRUE,Unknown,2024-03,472,0
4383,22-02-2025,Android,Referral,South,TRUE,Friend,2025-02,140,0
4384,12-12-2024,iOS,Paid,North,TRUE,Unknown,2024-12,212,0
4385,26-01-2025,Android,Organic,South,TRUE,Unknown,2025-01,167,0
4386,21-02-2024,iOS,Organic,East,TRUE,Unknown,2024-02,507,0
4387,07-09-2024,Android,Organic,North,TRUE,Unknown,2024-09,308,0
4388,30-01-2024,Android,Paid,South,TRUE,Unknown,2024-01,529,0
4389,14-02-2025,iOS,Social,North,FALSE,Unknown,2025-02,148,0
4390,10-03-2025,Android,Referral,South,TRUE,PromoCode,2025-03,124,0
4391,08-02-2025,Web,Paid,West,FALSE,Unknown,2025-02,154,1
4392,17-02-2025,Android,Organic,East,FALSE,Unknown,2025-02,145,0
4393,24-02-2025,Android,Organic,South,TRUE,Unknown,2025-02,138,0
4394,03-11-2024,Android,Organic,North,TRUE,Unknown,2024-11,251,0
4395,16-02-2025,Android,Referral,East,FALSE,Friend,2025-02,146,0
4396,27-05-2025,Web,Organic,South,FALSE,Unknown,2025-05,46,1
4397,06-04-2024,iOS,Paid,South,TRUE,Unknown,2024-04,462,0
4398,09-03-2025,Android,Social,South,TRUE,Unknown,2025-03,125,0
4399,24-08-2024,Android,Referral,South,FALSE,Friend,2024-08,322,0
4400,21-08-2024,iOS,Referral,West,FALSE,Influencer,2024-08,325,0
4401,13-02-2024,Android,Referral,East,TRUE,Friend,2024-02,515,0
4402,26-03-2025,Android,Organic,West,TRUE,Unknown,2025-03,108,0
4403,02-06-2025,Web,Organic,East,FALSE,Unknown,2025-06,40,1
4404,13-07-2024,Web,Social,South,FALSE,Unknown,2024-07,364,1
4405,01-01-2024,Web,Referral,East,FALSE,Friend,2024-01,558,1
4406,15-01-2025,iOS,Paid,North,TRUE,Unknown,2025-01,178,0
4407,27-06-2025,iOS,Organic,East,TRUE,Unknown,2025-06,15,0
4408,14-02-2024,Android,Referral,North,FALSE,PromoCode,2024-02,514,0
4409,18-10-2024,Android,Organic,North,TRUE,Unknown,2024-10,267,0
4410,02-05-2024,Android,Organic,West,FALSE,Unknown,2024-05,436,0
4411,05-06-2024,iOS,Organic,East,FALSE,Unknown,2024-06,402,0
4412,04-08-2024,iOS,Paid,South,TRUE,Unknown,2024-08,342,0
4413,19-09-2024,iOS,Organic,East,TRUE,Unknown,2024-09,296,0
4414,10-01-2024,Web,Organic,West,TRUE,Unknown,2024-01,549,1
4415,14-09-2024,iOS,Referral,North,TRUE,Friend,2024-09,301,0
4416,01-09-2024,Web,Paid,North,FALSE,Unknown,2024-09,314,1
4417,02-01-2024,Android,Paid,West,TRUE,Unknown,2024-01,557,0
4418,16-10-2024,iOS,Paid,West,TRUE,Unknown,2024-10,269,0
4419,23-05-2024,Android,Social,East,FALSE,Unknown,2024-05,415,0
4420,15-06-2024,Android,Organic,North,TRUE,Unknown,2024-06,392,0
4421,19-02-2024,Web,Organic,West,TRUE,Unknown,2024-02,509,1
4422,22-02-2024,iOS,Referral,East,TRUE,Friend,2024-02,506,0
4423,30-05-2024,Android,Organic,East,TRUE,Unknown,2024-05,408,0
4424,01-09-2024,Android,Paid,South,TRUE,Unknown,2024-09,314,0
4425,30-05-2025,iOS,Paid,North,FALSE,Unknown,2025-05,43,0
4426,10-05-2025,iOS,Social,East,TRUE,Unknown,2025-05,63,0
4427,12-02-2025,Web,Social,West,TRUE,Unknown,2025-02,150,1
4428,15-02-2025,Android,Social,North,FALSE,Unknown,2025-02,147,0
4429,05-06-2025,Android,Organic,West,TRUE,Unknown,2025-06,37,0
4430,29-03-2025,Android,Social,West,TRUE,Unknown,2025-03,105,0
4431,22-06-2025,Android,Organic,East,FALSE,Unknown,2025-06,20,0
4432,12-04-2024,Android,Referral,East,TRUE,Friend,2024-04,456,0
4433,01-10-2024,Web,Referral,South,TRUE,Friend,2024-10,284,1
4434,05-12-2024,Android,Organic,West,TRUE,Unknown,2024-12,219,0
4435,03-01-2025,Android,Referral,East,TRUE,Friend,2025-01,190,0
4436,26-02-2025,Android,Organic,South,FALSE,Unknown,2025-02,136,0
4437,15-06-2024,Android,Organic,North,TRUE,Unknown,2024-06,392,0
4438,25-06-2024,iOS,Social,South,FALSE,Unknown,2024-06,382,0
4439,12-06-2024,iOS,Organic,South,TRUE,Unknown,2024-06,395,0
4440,16-10-2024,iOS,Organic,West,TRUE,Unknown,2024-10,269,0
4441,24-05-2025,Android,Paid,North,FALSE,Unknown,2025-05,49,0
4442,23-10-2024,Android,Social,West,FALSE,Unknown,2024-10,262,0
4443,11-09-2024,Android,Organic,West,FALSE,Unknown,2024-09,304,0
4444,06-10-2024,Android,Organic,South,FALSE,Unknown,2024-10,279,0
4445,02-06-2024,iOS,Social,South,FALSE,Unknown,2024-06,405,0
4446,10-11-2024,Android,Organic,East,TRUE,Unknown,2024-11,244,0
4447,21-05-2024,iOS,Organic,South,TRUE,Unknown,2024-05,417,0
4448,18-12-2024,Android,Referral,East,TRUE,Influencer,2024-12,206,0
4449,29-09-2024,iOS,Paid,West,TRUE,Unknown,2024-09,286,0
4450,09-06-2024,Web,Social,South,TRUE,Unknown,2024-06,398,1
4451,16-10-2024,iOS,Organic,North,FALSE,Unknown,2024-10,269,0
4452,27-03-2025,Android,Social,North,TRUE,Unknown,2025-03,107,0
4453,23-03-2025,Web,Social,West,TRUE,Unknown,2025-03,111,1
4454,22-08-2024,iOS,Organic,West,FALSE,Unknown,2024-08,324,0
4455,23-01-2024,Android,Organic,South,TRUE,Unknown,2024-01,536,0
4456,22-05-2025,Android,Social,East,TRUE,Unknown,2025-05,51,0
4457,05-07-2024,iOS,Paid,South,TRUE,Unknown,2024-07,372,0
4458,01-11-2024,iOS,Paid,East,TRUE,Unknown,2024-11,253,0
4459,31-10-2024,Android,Referral,South,TRUE,PromoCode,2024-10,254,0
4460,01-03-2024,Android,Referral,North,FALSE,Friend,2024-03,498,0
4461,09-09-2024,Web,Social,North,FALSE,Unknown,2024-09,306,1
4462,17-09-2024,Android,Organic,East,TRUE,Unknown,2024-09,298,0
4463,26-04-2024,Android,Organic,South,FALSE,Unknown,2024-04,442,0
4464,01-10-2024,Android,Social,West,FALSE,Unknown,2024-10,284,0
4465,11-10-2024,iOS,Social,East,TRUE,Unknown,2024-10,274,0
4466,07-09-2024,Android,Referral,North,TRUE,Friend,2024-09,308,0
4467,06-07-2024,iOS,Social,East,FALSE,Unknown,2024-07,371,0
4468,08-03-2025,Android,Referral,South,FALSE,PromoCode,2025-03,126,0
4469,06-07-2024,iOS,Organic,West,TRUE,Unknown,2024-07,371,0
4470,16-05-2024,iOS,Social,West,TRUE,Unknown,2024-05,422,0
4471,15-03-2024,Android,Paid,East,FALSE,Unknown,2024-03,484,0
4472,04-01-2024,Android,Organic,South,TRUE,Unknown,2024-01,555,0
4473,10-07-2024,Android,Organic,South,TRUE,Unknown,2024-07,367,0
4474,15-11-2024,Android,Referral,West,TRUE,PromoCode,2024-11,239,0
4475,10-09-2024,iOS,Social,North,FALSE,Unknown,2024-09,305,0
4476,08-11-2024,Android,Organic,South,TRUE,Unknown,2024-11,246,0
4477,26-07-2024,iOS,Organic,West,TRUE,Unknown,2024-07,351,0
4478,10-05-2024,Android,Paid,West,TRUE,Unknown,2024-05,428,0
4479,09-03-2024,Android,Social,South,FALSE,Unknown,2024-03,490,0
4480,07-04-2025,Android,Referral,South,TRUE,Friend,2025-04,96,0
4481,08-02-2024,Android,Paid,East,TRUE,Unknown,2024-02,520,0
4482,30-11-2024,Android,Referral,North,TRUE,Friend,2024-11,224,0
4483,17-09-2024,iOS,Organic,East,FALSE,Unknown,2024-09,298,0
4484,09-12-2024,Android,Paid,East,TRUE,Unknown,2024-12,215,0
4485,03-05-2025,Android,Organic,West,TRUE,Unknown,2025-05,70,0
4486,19-06-2024,iOS,Social,West,TRUE,Unknown,2024-06,388,0
4487,05-05-2024,iOS,Organic,North,FALSE,Unknown,2024-05,433,0
4488,23-05-2025,Android,Referral,East,FALSE,Friend,2025-05,50,0
4489,16-04-2024,iOS,Organic,East,FALSE,Unknown,2024-04,452,0
4490,10-06-2024,Android,Paid,West,FALSE,Unknown,2024-06,397,0
4491,04-05-2024,iOS,Organic,West,TRUE,Unknown,2024-05,434,0
4492,28-07-2024,iOS,Organic,South,FALSE,Unknown,2024-07,349,0
4493,09-02-2024,iOS,Organic,East,FALSE,Unknown,2024-02,519,0
4494,01-02-2025,iOS,Referral,North,FALSE,Friend,2025-02,161,0
4495,19-09-2024,Android,Organic,East,TRUE,Unknown,2024-09,296,0
4496,07-09-2024,iOS,Referral,West,TRUE,Friend,2024-09,308,0
4497,31-01-2025,Android,Paid,South,TRUE,Unknown,2025-01,162,0
4498,28-11-2024,Android,Paid,East,TRUE,Unknown,2024-11,226,0
4499,31-03-2024,Android,Paid,North,FALSE,Unknown,2024-03,468,0
4500,21-03-2024,Web,Social,West,TRUE,Unknown,2024-03,478,1
4501,08-03-2025,iOS,Organic,South,FALSE,Unknown,2025-03,126,0
4502,22-02-2024,Android,Organic,East,FALSE,Unknown,2024-02,506,0
4503,21-03-2025,iOS,Social,North,TRUE,Unknown,2025-03,113,0
4504,29-01-2025,iOS,Organic,West,TRUE,Unknown,2025-01,164,0
4505,30-01-2025,Android,Social,North,FALSE,Unknown,2025-01,163,0
4506,13-05-2024,Android,Organic,East,FALSE,Unknown,2024-05,425,0
4507,15-10-2024,iOS,Referral,West,TRUE,Friend,2024-10,270,0
4508,19-11-2024,Android,Organic,East,TRUE,Unknown,2024-11,235,0
4509,01-08-2024,Android,Social,South,TRUE,Unknown,2024-08,345,0
4510,30-08-2024,iOS,Paid,East,TRUE,Unknown,2024-08,316,0
4511,09-02-2025,Web,Organic,South,TRUE,Unknown,2025-02,153,1
4512,14-05-2025,iOS,Organic,East,FALSE,Unknown,2025-05,59,0
4513,22-01-2024,iOS,Organic,North,FALSE,Unknown,2024-01,537,0
4514,03-02-2025,Android,Referral,North,FALSE,Influencer,2025-02,159,0
4515,26-06-2025,Android,Organic,West,TRUE,Unknown,2025-06,16,0
4516,09-01-2025,iOS,Organic,North,FALSE,Unknown,2025-01,184,0
4517,10-09-2024,Android,Paid,North,TRUE,Unknown,2024-09,305,0
4518,24-12-2024,iOS,Paid,South,TRUE,Unknown,2024-12,200,0
4519,14-06-2025,Android,Organic,North,FALSE,Unknown,2025-06,28,0
4520,07-10-2024,Android,Organic,South,FALSE,Unknown,2024-10,278,0
4521,18-10-2024,Android,Referral,South,TRUE,Influencer,2024-10,267,0
4522,28-06-2024,Web,Social,South,FALSE,Unknown,2024-06,379,1
4523,06-03-2024,Android,Organic,East,TRUE,Unknown,2024-03,493,0
4524,30-10-2024,Android,Referral,South,TRUE,PromoCode,2024-10,255,0
4525,14-03-2025,Android,Organic,East,FALSE,Unknown,2025-03,120,0
4526,14-04-2024,iOS,Organic,South,TRUE,Unknown,2024-04,454,0
4527,18-11-2024,Android,Paid,East,FALSE,Unknown,2024-11,236,0
4528,07-02-2024,Android,Organic,West,TRUE,Unknown,2024-02,521,0
4529,04-06-2024,Android,Paid,West,FALSE,Unknown,2024-06,403,0
4530,12-09-2024,iOS,Social,East,TRUE,Unknown,2024-09,303,0
4531,12-11-2024,Android,Social,West,TRUE,Unknown,2024-11,242,0
4532,23-10-2024,Android,Organic,North,TRUE,Unknown,2024-10,262,0
4533,08-09-2024,Android,Organic,South,TRUE,Unknown,2024-09,307,0
4534,11-04-2025,Android,Social,East,FALSE,Unknown,2025-04,92,0
4535,01-05-2025,iOS,Organic,West,TRUE,Unknown,2025-05,72,0
4536,21-02-2024,Android,Referral,West,TRUE,Friend,2024-02,507,0
4537,09-03-2025,Web,Organic,North,TRUE,Unknown,2025-03,125,1
4538,14-02-2025,Web,Organic,South,TRUE,Unknown,2025-02,148,1
4539,26-03-2024,Android,Organic,North,FALSE,Unknown,2024-03,473,0
4540,28-02-2024,iOS,Social,East,TRUE,Unknown,2024-02,500,0
4541,23-07-2024,iOS,Social,West,TRUE,Unknown,2024-07,354,0
4542,28-10-2024,iOS,Organic,West,TRUE,Unknown,2024-10,257,0
4543,29-03-2024,Android,Social,West,TRUE,Unknown,2024-03,470,0
4544,28-08-2024,Android,Organic,North,FALSE,Unknown,2024-08,318,0
4545,01-01-2025,Android,Organic,North,TRUE,Unknown,2025-01,192,0
4546,07-06-2024,iOS,Referral,South,FALSE,Friend,2024-06,400,0
